gloss,video_id,xmin,ymin,xmax,ymax,fps,frame_end,frame_start,instance_id,signer_id,source,split,url,variation_id
demand,15427,99,13,566,480,25.0,-1,1,10,20,handspeak,test,https://www.handspeak.com/word/d/demand.mp4,0
demand,15428,68,13,261,192,25.0,-1,1,11,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/1/1415.mp4,0
depend,15594,0,0,360,240,25.0,1624,1568,0,9,asl5200,train,https://www.youtube.com/watch?v=ChIupJBcxjs,0
depend,15609,7,21,258,240,25.0,-1,1,1,16,aslpro,train,http://www.aslpro.com/main/d/depend.swf,0
depend,15610,184,57,542,400,25.0,-1,1,2,12,aslsearch,train,http://www.aslsearch.com/signs/videos/depend.mp4,0
depend,65465,153,16,486,370,25.0,-1,1,3,102,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DE/DEPEND-1241.mp4,0
depend,15601,53,0,255,240,25.0,-1,1,4,37,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/456698.mp4,0
depend,15602,536,41,1697,1080,25.0,-1,1,5,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Dependant-hUqzIvP4NxU.mp4,0
depend,15603,95,16,587,480,25.0,-1,1,6,59,asldeafined,train,https://media.asldeafined.com/vocabulary/1466908128.6642.mp4,0
depend,15604,46,0,588,480,25.0,-1,1,7,20,handspeak,train,https://www.handspeak.com/word/d/depend2.mp4,0
depend,15605,51,0,580,480,25.0,-1,1,8,14,handspeak,val,https://www.handspeak.com/word/d/depend.mp4,0
depend,15606,66,14,215,192,25.0,-1,1,9,11,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/9/9945.mp4,0
depend,15607,71,12,216,192,25.0,-1,1,10,11,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/9/9946.mp4,0
depend,15608,267,37,1003,720,25.0,-1,1,11,5,aslu,train,https://www.youtube.com/watch?v=8E1NT-uiDXs,0
desert,65467,175,16,500,370,25.0,-1,1,0,90,aslsignbank,test,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DE/DESERT-685.mp4,0
desert,15728,70,25,206,192,25.0,-1,1,2,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23023.mp4,1
desert,15729,323,43,959,720,25.0,-1,1,3,5,aslu,val,https://www.youtube.com/watch?v=sXrxAClQsIY,0
desert,15730,202,47,926,720,25.0,-1,1,4,5,aslu,test,https://www.youtube.com/watch?v=x-n4R0gq0BY,1
desert,15721,28,0,278,240,25.0,-1,1,5,77,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/184771.mp4,1
desert,67565,115,16,397,360,25.0,-1,1,6,109,asllex,train,https://youtu.be/Lr-4SpbFHR8,0
desert,15731,0,13,254,240,25.0,-1,1,7,24,aslpro,train,http://www.aslpro.com/main/d/desert.swf,0
desert,15732,175,56,541,400,25.0,-1,1,8,12,aslsearch,train,http://www.aslsearch.com/signs/videos/desert.mp4,0
desert,15723,46,9,253,240,25.0,-1,1,10,0,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/63636.mp4,1
desert,15724,386,53,829,720,25.0,-1,1,11,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/desert.mp4,0
desert,15725,84,16,515,480,25.0,-1,1,12,59,asldeafined,train,https://media.asldeafined.com/vocabulary/1466908354.9336.mp4,1
desert,15726,4,0,315,240,25.0,-1,1,13,14,handspeak,train,https://www.handspeak.com/word/d/desert.mp4,0
desk,15769,0,0,360,240,25.0,2000,1888,0,9,asl5200,train,https://www.youtube.com/watch?v=ChIupJBcxjs,0
desk,70229,146,40,420,360,25.0,2057,1947,1,121,northtexas,train,https://www.youtube.com/watch?v=4Nh1iFv2BMc,0
desk,15781,172,60,544,400,25.0,-1,1,2,12,aslsearch,train,http://www.aslsearch.com/signs/videos/desk.mp4,0
desk,15772,73,33,247,240,25.0,-1,1,3,2,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/93293.mp4,0
desk,15773,389,57,820,720,25.0,-1,1,4,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/desk.mp4,0
desk,15774,558,75,1619,1080,25.0,-1,1,5,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Booth%2C%20Desk%2C%20Table-8QbAD7Y9UEk.mp4,0
desk,15775,92,19,561,480,25.0,-1,1,6,59,asldeafined,train,https://media.asldeafined.com/vocabulary/1466908529.323.mp4,0
desk,15776,65,18,213,192,25.0,-1,1,7,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/9/9252.mp4,0
desk,15777,261,42,1019,720,25.0,-1,1,8,5,aslu,val,https://www.youtube.com/watch?v=kmPYzPuPLWc,0
desk,15778,382,66,883,720,25.0,-1,1,9,65,nabboud,test,https://www.youtube.com/watch?v=Nu7LASnlkig,0
desk,15779,13,10,241,240,25.0,-1,1,10,72,aslpro,test,http://www.aslpro.com//main/d/desk_computer.swf,0
desk,15780,13,9,231,240,25.0,-1,1,11,72,aslpro,train,http://www.aslpro.com/main/d/desk.swf,0
develop,15932,0,0,360,240,25.0,2222,2180,0,9,asl5200,train,https://www.youtube.com/watch?v=ChIupJBcxjs,0
develop,15940,6,7,204,240,25.0,-1,1,1,24,aslpro,train,http://www.aslpro.com/main/d/develop.swf,0
develop,15941,197,60,548,400,25.0,-1,1,2,12,aslsearch,train,http://www.aslsearch.com/signs/videos/develop.mp4,0
develop,65472,165,12,494,370,25.0,-1,1,3,102,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DE/DEVELOP-1251.mp4,0
develop,65473,165,16,488,370,25.0,-1,1,4,102,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DE/DEVELOP-1252.mp4,0
develop,15933,77,10,241,180,25.0,-1,1,5,19,elementalasl,train,https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/develop.mov,0
develop,15934,77,36,241,240,25.0,-1,1,6,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/93295.mp4,0
develop,15935,605,51,1568,1079,25.0,-1,1,7,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Develop-VEvCoxXSNJQ.mp4,0
develop,15936,120,29,523,480,25.0,-1,1,8,59,asldeafined,val,https://media.asldeafined.com/vocabulary/1466909117.2339.mp4,0
develop,15937,54,0,539,480,25.0,-1,1,9,20,handspeak,test,https://www.handspeak.com/word/d/develop.mp4,0
develop,15938,79,12,222,192,25.0,-1,1,10,11,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/14/14850.mp4,0
develop,15939,135,10,497,360,25.0,-1,1,11,5,aslu,train,https://www.youtube.com/watch?v=Ya9stWQyt6A,0
dictionary,16123,0,0,360,240,25.0,2548,2486,0,9,asl5200,train,https://www.youtube.com/watch?v=ChIupJBcxjs,0
dictionary,16131,73,18,207,192,25.0,-1,1,1,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/8/8956.mp4,0
dictionary,16132,334,14,992,720,25.0,-1,1,2,5,aslu,train,https://www.youtube.com/watch?v=vKE5vsfIhYk,0
dictionary,16133,73,3,279,240,25.0,-1,1,3,72,aslpro,val,http://www.aslpro.com/main/d/dictionary.swf,0
dictionary,16134,185,61,541,400,25.0,-1,1,4,12,aslsearch,train,http://www.aslsearch.com/signs/videos/dictionary.mp4,0
dictionary,16124,85,10,241,180,25.0,-1,1,5,19,elementalasl,train,https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/dictionary.mov,0
dictionary,16125,45,2,252,240,25.0,-1,1,6,0,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/58424.mp4,0
dictionary,16126,423,56,811,720,25.0,-1,1,7,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/dictionary.mp4,0
dictionary,16127,144,26,521,480,25.0,-1,1,8,59,asldeafined,val,https://media.asldeafined.com/vocabulary/1466909494.9326.mp4,0
dictionary,16128,126,0,526,360,25.0,-1,1,9,14,handspeak,test,https://www.handspeak.com/word/d/dictionary2.mp4,0
dictionary,16129,140,0,507,360,25.0,-1,1,10,20,handspeak,test,https://www.handspeak.com/word/d/dictionary3.mp4,0
dictionary,16130,66,9,266,240,25.0,-1,1,11,14,handspeak,train,https://www.handspeak.com/word/d/dictionary.mp4,0
doll,17122,0,0,360,240,25.0,4072,3996,0,9,asl5200,train,https://www.youtube.com/watch?v=ChIupJBcxjs,0
doll,69299,397,34,924,717,25.0,-1,1,1,117,aslbrick,train,http://aslbricks.org/New/ASL-Videos/doll.mp4,0
doll,17151,141,35,444,346,25.0,-1,1,2,64,aslu,train,https://www.youtube.com/watch?v=Wcdr5zaHoEw,0
doll,17152,0,13,223,240,25.0,-1,1,3,30,aslpro,val,http://www.aslpro.com/main/d/doll.swf,0
doll,17153,189,66,544,400,25.0,-1,1,4,12,aslsearch,train,http://www.aslsearch.com/signs/videos/doll.mp4,0
doll,65510,149,15,455,370,25.0,-1,1,5,99,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DO/DOLL-112.mp4,0
doll,17144,39,0,278,240,25.0,-1,1,6,53,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/51570.mp4,0
doll,67580,123,17,361,360,25.0,-1,1,7,109,asllex,train,https://youtu.be/9EilzlM1iSk,0
doll,17145,368,10,813,480,25.0,-1,1,8,52,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Doll-amJnDUPkqbk.mp4,0
doll,17146,68,8,547,480,25.0,-1,1,9,21,asldeafined,test,https://media.asldeafined.com/vocabulary/1467772716.4688.mp4,0
doll,17149,83,17,225,192,25.0,-1,1,12,11,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/7/7194.mp4,0
doll,17150,342,52,908,720,25.0,-1,1,13,5,aslu,train,https://www.youtube.com/watch?v=-pmtb5ajCJQ,0
duty,65554,214,36,476,370,25.0,-1,1,0,91,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DU/DUTY-1283.mp4,0
duty,18066,302,37,985,720,25.0,-1,1,1,5,aslu,train,https://www.youtube.com/watch?v=thEjS6v2GPQ,0
duty,18067,8,12,209,240,25.0,-1,1,2,24,aslpro,train,http://www.aslpro.com/main/d/duty.swf,0
duty,18058,68,35,239,240,25.0,-1,1,3,2,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/93333.mp4,0
duty,18068,198,61,544,400,25.0,-1,1,4,12,aslsearch,train,http://www.aslsearch.com/signs/videos/duty.mp4,0
duty,18059,63,13,564,480,25.0,-1,1,5,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468206993.6631.mp4,0
duty,18060,128,8,490,360,25.0,-1,1,6,20,handspeak,train,https://www.handspeak.com/word/d/duty.mp4,0
duty,18061,56,10,227,192,25.0,-1,1,7,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/1/1469.mp4,0
duty,18062,354,37,950,720,25.0,-1,1,8,5,aslu,val,https://www.youtube.com/watch?v=4u2cu6oIYmM,0
duty,18063,332,32,987,720,25.0,-1,1,9,5,aslu,test,https://www.youtube.com/watch?v=5LKzEJlnM5E,0
duty,18064,303,36,977,720,25.0,-1,1,10,5,aslu,test,https://www.youtube.com/watch?v=7nqeE5Z04iA,0
duty,18065,320,37,963,720,25.0,-1,1,11,5,aslu,train,https://www.youtube.com/watch?v=EZj07NEY8I4,0
easter,18271,0,0,360,240,25.0,618,552,0,9,asl5200,train,https://www.youtube.com/watch?v=2oaCeSdHG-A,0
easter,18275,588,106,1599,1080,25.0,-1,1,1,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Easter%203-3FKwqGrqn_Y.mp4,0
easter,18276,104,11,556,480,25.0,-1,1,2,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468347770.9131.mp4,0
easter,18277,52,17,276,240,25.0,-1,1,3,14,handspeak,val,https://www.handspeak.com/word/e/easter.mp4,0
easter,18278,6,0,638,360,25.0,-1,1,4,74,handspeak,train,https://www.handspeak.com/word/e/easter-old.mp4,0
easter,18279,85,24,207,192,25.0,-1,1,5,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/22/22299.mp4,0
easter,18280,85,24,209,192,25.0,-1,1,6,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/22/22300.mp4,0
easter,65599,165,4,495,370,25.0,-1,1,8,95,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/EA/EASTER-2883.mp4,0
easter,18282,284,17,998,720,25.0,-1,1,10,5,aslu,val,https://www.youtube.com/watch?v=ZVHoG7GIGy4,0
easter,18283,0,2,259,240,25.0,-1,1,11,25,aslpro,test,http://www.aslpro.com/main/e/easter.swf,0
easter,18272,48,0,261,240,25.0,-1,1,13,8,spreadthesign,test,https://media.spreadthesign.com/video/mp4/13/456810.mp4,0
easter,18273,414,57,813,720,25.0,-1,1,14,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/easter.mp4,0
egypt,18521,0,0,360,240,25.0,858,809,0,9,asl5200,train,https://www.youtube.com/watch?v=2oaCeSdHG-A,0
egypt,18528,73,1,218,192,25.0,-1,1,2,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/5/5756.mp4,0
egypt,18529,261,40,954,720,25.0,-1,1,3,5,aslu,train,https://www.youtube.com/watch?v=itbCm4U_kg4,0
egypt,18530,235,29,962,720,25.0,-1,1,4,5,aslu,val,https://www.youtube.com/watch?v=Ki43Mv6uptI,0
egypt,65609,157,8,472,370,25.0,-1,1,5,95,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/EG/EGYPT-2580.mp4,0
egypt,67614,94,21,382,360,25.0,-1,1,6,109,asllex,train,https://youtu.be/ofSGyCpfgWA,0
egypt,18531,32,5,226,240,25.0,-1,1,7,72,aslpro,train,http://www.aslpro.com/main/e/egypt.swf,0
egypt,18532,175,53,555,400,25.0,-1,1,8,12,aslsearch,train,http://www.aslsearch.com/signs/videos/egypt.mp4,0
egypt,18522,42,0,252,240,25.0,-1,1,9,37,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/455305.mp4,0
egypt,18523,351,50,832,720,25.0,-1,1,10,38,startasl,test,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/egypt.mp4,0
egypt,18524,460,134,1367,1063,25.0,-1,1,11,45,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Egypt%202-YnvuDZ2eDdo.mp4,0
egypt,18526,83,6,558,480,25.0,-1,1,13,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468348353.5153.mp4,0
elevator,18785,0,0,360,240,25.0,1151,1092,0,9,asl5200,train,https://www.youtube.com/watch?v=2oaCeSdHG-A,0
elevator,70195,88,34,493,480,25.0,4538,4401,1,121,northtexas,train,https://www.youtube.com/watch?v=2DblIQ5n6xk,0
elevator,68910,336,22,990,720,25.0,99,1,2,115,lillybauer,train,https://www.youtube.com/watch?v=tf5ZXLGyXII,0
elevator,18792,69,0,561,480,25.0,-1,1,3,20,handspeak,val,https://www.handspeak.com/word/e/elevator-ca.mp4,0
elevator,18793,29,0,605,480,25.0,-1,1,4,20,handspeak,train,https://www.handspeak.com/word/e/elevator-us.mp4,0
elevator,18796,81,24,196,192,25.0,-1,1,7,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/22/22824.mp4,0
elevator,65621,165,20,463,370,25.0,-1,1,9,94,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/EL/ELEVATOR-2171.mp4,0
elevator,18788,70,0,246,240,25.0,-1,1,10,37,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/456835.mp4,0
elevator,18799,330,29,953,720,25.0,-1,1,12,5,aslu,val,https://www.youtube.com/watch?v=ztBZaV2yoxs,0
elevator,18801,185,54,541,400,25.0,-1,1,14,12,aslsearch,test,http://www.aslsearch.com/signs/videos/elevator.mp4,0
elevator,18790,394,54,808,720,25.0,-1,1,16,38,startasl,test,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/elevator.mp4,0
elevator,18791,125,10,577,480,25.0,-1,1,17,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468348976.5055.mp4,0
email,18873,583,75,1636,1078,25.0,-1,1,1,32,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Email-w_xtcWTphsc.mp4,0
email,18875,82,6,565,480,25.0,-1,1,2,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468207109.1561.mp4,0
email,18876,61,0,307,240,25.0,-1,1,3,14,handspeak,train,https://www.handspeak.com/word/e/email.mp4,0
email,65625,166,10,475,370,25.0,-1,1,4,95,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/EM/EMAIL-2755.mp4,0
email,18877,16,0,311,240,25.0,-1,1,5,14,handspeak,train,https://www.handspeak.com/word/e/email-noun.mp4,0
email,67618,78,7,412,360,25.0,-1,1,6,109,asllex,train,https://youtu.be/yi2gZ2Bhox0,0
email,18871,80,17,255,240,25.0,-1,1,7,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/154574.mp4,0
email,18878,16,0,311,240,25.0,-1,1,8,14,handspeak,train,https://www.handspeak.com/word/e/email-verb.mp4,0
email,18879,62,13,223,192,25.0,-1,1,9,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/4/4110.mp4,0
email,18880,74,8,215,192,25.0,-1,1,10,11,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/6/6014.mp4,0
email,18882,272,27,997,720,25.0,-1,1,12,5,aslu,test,https://www.youtube.com/watch?v=ps1Uf6J_khw,0
email,18883,277,28,995,720,25.0,-1,1,13,5,aslu,train,https://www.youtube.com/watch?v=QPKfFDenOPg,0
end,19103,0,0,360,240,25.0,1505,1469,0,9,asl5200,train,https://www.youtube.com/watch?v=2oaCeSdHG-A,0
end,19117,309,23,971,720,25.0,-1,1,1,5,aslu,train,https://www.youtube.com/watch?v=Yc6gt7W3LM8,0
end,19118,9,9,211,240,25.0,-1,1,2,24,aslpro,train,http://www.aslpro.com/main/e/end.swf,0
end,19109,4,0,241,240,25.0,-1,1,3,8,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/456878.mp4,0
end,19119,183,53,539,400,25.0,-1,1,4,12,aslsearch,train,http://www.aslsearch.com/signs/videos/end.mp4,0
end,19110,669,38,1665,1080,25.0,-1,1,5,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20End%2C%20Complete%2C%20Over%2C%20Finished-Y8kF63nbYEc.mp4,0
end,19111,63,8,596,480,25.0,-1,1,6,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468376103.2104.mp4,0
end,19112,74,12,263,240,25.0,-1,1,7,14,handspeak,train,https://www.handspeak.com/word/e/end.mp4,0
end,19113,74,11,269,240,25.0,-1,1,8,14,handspeak,val,https://www.handspeak.com/word/e/end-side.mp4,0
end,19114,71,9,219,192,25.0,-1,1,9,11,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/6/6062.mp4,0
end,19115,74,7,221,192,25.0,-1,1,10,11,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/6/6063.mp4,0
end,19116,156,9,503,360,25.0,-1,1,11,5,aslu,train,https://www.youtube.com/watch?v=Yc6gt7W3LM8,0
enter,19325,0,0,360,240,25.0,1968,1939,0,9,asl5200,train,https://www.youtube.com/watch?v=2oaCeSdHG-A,0
enter,70146,135,23,503,480,25.0,6200,6074,1,121,northtexas,train,https://www.youtube.com/watch?v=VwejDy96MzM,0
enter,19334,22,1,225,240,25.0,-1,1,2,44,aslpro,train,http://www.aslpro.com/main/e/enter.swf,0
enter,19335,222,45,488,400,25.0,-1,1,3,41,aslsearch,val,http://www.aslsearch.com/signs/videos/enter.mp4,0
enter,19326,59,0,256,240,25.0,-1,1,4,37,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/456903.mp4,0
enter,19327,187,17,529,414,25.0,-1,1,5,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/enter.mp4,0
enter,19328,76,0,605,480,25.0,-1,1,6,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468376534.3986.mp4,0
enter,19329,70,0,562,480,25.0,-1,1,7,20,handspeak,train,https://www.handspeak.com/word/e/enter.mp4,0
enter,19330,59,22,229,192,25.0,-1,1,8,10,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/22/22257.mp4,0
enter,19331,257,31,967,720,25.0,-1,1,9,5,aslu,test,https://www.youtube.com/watch?v=4Vr7PfO6LHI,0
enter,19332,243,37,1013,720,25.0,-1,1,10,5,aslu,test,https://www.youtube.com/watch?v=OpIL52odnrM,0
enter,19333,278,42,1028,720,25.0,-1,1,11,5,aslu,train,https://www.youtube.com/watch?v=x9nC_9QylBA,0
europe,19679,0,0,360,240,25.0,2394,2332,0,9,asl5200,train,https://www.youtube.com/watch?v=2oaCeSdHG-A,0
europe,19692,60,4,213,192,25.0,-1,1,1,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/5/5725.mp4,0
europe,19693,295,17,936,718,25.0,-1,1,2,5,aslu,train,https://www.youtube.com/watch?v=TXRP_YqDi6Q,0
europe,19694,4,6,215,240,25.0,-1,1,3,24,aslpro,val,http://www.aslpro.com/main/e/europe.swf,0
europe,19685,41,0,252,240,25.0,-1,1,4,8,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/455230.mp4,0
europe,67631,95,21,383,360,25.0,-1,1,5,109,asllex,train,https://youtu.be/JrqeaM5paUI,0
europe,19695,161,54,569,400,25.0,-1,1,6,12,aslsearch,train,http://www.aslsearch.com/signs/videos/europe.mp4,0
europe,19686,389,57,823,720,25.0,-1,1,7,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/europe.mp4,0
europe,19687,477,42,1559,1078,25.0,-1,1,8,4,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Europe%202-2vse9YNrvw8.mp4,0
europe,19688,554,43,1559,1071,25.0,-1,1,9,4,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Europe-r3fEbElsKUQ.mp4,0
europe,19689,57,9,585,480,25.0,-1,1,10,21,asldeafined,test,https://media.asldeafined.com/vocabulary/1468377428.7389.mp4,0
europe,19690,32,27,276,240,25.0,-1,1,11,20,handspeak,train,https://www.handspeak.com/word/e/europe2.mp4,0
event,19752,0,0,360,240,25.0,2528,2492,0,9,asl5200,test,https://www.youtube.com/watch?v=2oaCeSdHG-A,0
event,19767,296,38,990,720,25.0,-1,1,1,5,aslu,val,https://www.youtube.com/watch?v=Qi0fDvADXRQ,0
event,19768,308,36,984,720,25.0,-1,1,2,5,aslu,train,https://www.youtube.com/watch?v=Z2SVUgyUxPk,1
event,19769,0,5,260,240,25.0,-1,1,3,16,aslpro,test,http://www.aslpro.com/main/e/event.swf,1
event,65647,164,29,506,370,25.0,-1,1,4,98,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/EV/EVENT-1325.mp4,0
event,19760,53,0,249,240,25.0,-1,1,5,37,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/455235.mp4,1
event,19770,179,55,564,400,25.0,-1,1,6,12,aslsearch,train,http://www.aslsearch.com/signs/videos/event.mp4,1
event,19761,36,0,284,240,25.0,-1,1,7,37,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/455236.mp4,0
event,19762,107,4,616,480,25.0,-1,1,8,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468377571.9766.mp4,0
